file_key,emotion,source,full_path
Q3_g-yM0Lsp4lc_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_g-yM0Lsp4lc_0.mid
Q3_g-yM0Lsp4lc_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_g-yM0Lsp4lc_1.mid
Q3_gvWDOIiocuE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_gvWDOIiocuE_0.mid
Q3_gvWDOIiocuE_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_gvWDOIiocuE_2.mid
Q3_iRu9KQvbtVw_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_iRu9KQvbtVw_0.mid
Q3_ii1Jw1-7Ka4_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ii1Jw1-7Ka4_0.mid
Q3_ii1Jw1-7Ka4_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ii1Jw1-7Ka4_1.mid
Q3_ii1Jw1-7Ka4_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ii1Jw1-7Ka4_2.mid
Q3_ijfxkQPAQdE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ijfxkQPAQdE_0.mid
Q3_ilCcZpD39HU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ilCcZpD39HU_0.mid
Q3_ilCcZpD39HU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ilCcZpD39HU_1.mid
Q3_ilCcZpD39HU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ilCcZpD39HU_2.mid
Q3_ilCcZpD39HU_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ilCcZpD39HU_3.mid
Q3_ilCcZpD39HU_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ilCcZpD39HU_4.mid
Q3_iwxwLEvqeD8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_iwxwLEvqeD8_0.mid
Q3_jTPXwbDtIpA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_jTPXwbDtIpA_0.mid
Q3_kDGmND1BgmA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_kDGmND1BgmA_0.mid
Q3_kDGmND1BgmA_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_kDGmND1BgmA_1.mid
Q3_kopwU6zpS4k_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_kopwU6zpS4k_0.mid
Q3_ldCQ6N9G6Mk_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ldCQ6N9G6Mk_2.mid
Q3_ldCQ6N9G6Mk_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ldCQ6N9G6Mk_3.mid
Q3_ldCQ6N9G6Mk_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ldCQ6N9G6Mk_4.mid
Q3_ltxNPJda7zE_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_ltxNPJda7zE_2.mid
Q3_nBIls0laAAU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_nBIls0laAAU_0.mid
Q3_nBIls0laAAU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_nBIls0laAAU_1.mid
Q3_nBIls0laAAU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_nBIls0laAAU_2.mid
Q3_nBao46YGZDg_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_nBao46YGZDg_0.mid
Q3_nFunbdBrukY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_nFunbdBrukY_0.mid
Q3_p2qihp_PnLY_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_p2qihp_PnLY_0.mid
Q3_p2qihp_PnLY_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_p2qihp_PnLY_1.mid
Q3_pbVGv_g4n50_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_pbVGv_g4n50_0.mid
Q3_qRceKZtwRWA_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_qRceKZtwRWA_1.mid
Q3_qlbazHayULg_13,sad,emopia,dataset_root/raw/labelled/emopia/Q3_qlbazHayULg_13.mid
Q3_qlbazHayULg_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_qlbazHayULg_3.mid
Q3_qlbazHayULg_9,sad,emopia,dataset_root/raw/labelled/emopia/Q3_qlbazHayULg_9.mid
Q3_rEz0D3VohFA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_rEz0D3VohFA_0.mid
Q3_rrD7XMtPs0Q_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_rrD7XMtPs0Q_0.mid
Q3_tLmXAWfbGqs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_tLmXAWfbGqs_0.mid
Q3_tfuul78deOs_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_tfuul78deOs_0.mid
Q3_tfuul78deOs_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_tfuul78deOs_1.mid
Q3_tw_lArYiHTo_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_tw_lArYiHTo_0.mid
Q3_uj3Gif77SYM_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_0.mid
Q3_uj3Gif77SYM_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_1.mid
Q3_uj3Gif77SYM_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_2.mid
Q3_uj3Gif77SYM_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_3.mid
Q3_uj3Gif77SYM_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_4.mid
Q3_uj3Gif77SYM_5,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_5.mid
Q3_uj3Gif77SYM_6,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_6.mid
Q3_uj3Gif77SYM_7,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_7.mid
Q3_uj3Gif77SYM_8,sad,emopia,dataset_root/raw/labelled/emopia/Q3_uj3Gif77SYM_8.mid
Q3_v2an-9szi8M_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_v2an-9szi8M_0.mid
Q3_vVTP0DOL_2Q_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_vVTP0DOL_2Q_0.mid
Q3_vVTP0DOL_2Q_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_vVTP0DOL_2Q_1.mid
Q3_vVTP0DOL_2Q_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_vVTP0DOL_2Q_2.mid
Q3_vVTP0DOL_2Q_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_vVTP0DOL_2Q_3.mid
Q3_veG92Oi-DlU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_veG92Oi-DlU_0.mid
Q3_veG92Oi-DlU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_veG92Oi-DlU_1.mid
Q3_veG92Oi-DlU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_veG92Oi-DlU_2.mid
Q3_wS0RzrBL9UI_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wS0RzrBL9UI_0.mid
Q3_wS0RzrBL9UI_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wS0RzrBL9UI_1.mid
Q3_wS0RzrBL9UI_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wS0RzrBL9UI_2.mid
Q3_wfXSdMsd4q8_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wfXSdMsd4q8_0.mid
Q3_wfXSdMsd4q8_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wfXSdMsd4q8_1.mid
Q3_wfXSdMsd4q8_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wfXSdMsd4q8_2.mid
Q3_wfXSdMsd4q8_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wfXSdMsd4q8_3.mid
Q3_wfXSdMsd4q8_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wfXSdMsd4q8_4.mid
Q3_wlOa1jkTn_U_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wlOa1jkTn_U_0.mid
Q3_wlOa1jkTn_U_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wlOa1jkTn_U_1.mid
Q3_wlOa1jkTn_U_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wlOa1jkTn_U_2.mid
Q3_wqc8iqbDsGM_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wqc8iqbDsGM_0.mid
Q3_wqc8iqbDsGM_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wqc8iqbDsGM_1.mid
Q3_wqc8iqbDsGM_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wqc8iqbDsGM_2.mid
Q3_wqc8iqbDsGM_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wqc8iqbDsGM_3.mid
Q3_wqc8iqbDsGM_4,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wqc8iqbDsGM_4.mid
Q3_wxXpvnmq_-E_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wxXpvnmq_-E_0.mid
Q3_wxXpvnmq_-E_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wxXpvnmq_-E_1.mid
Q3_wxXpvnmq_-E_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_wxXpvnmq_-E_2.mid
Q3_x4B0raxVODA_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_x4B0raxVODA_0.mid
Q3_x4B0raxVODA_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_x4B0raxVODA_1.mid
Q3_x4B0raxVODA_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_x4B0raxVODA_2.mid
Q3_x4B0raxVODA_3,sad,emopia,dataset_root/raw/labelled/emopia/Q3_x4B0raxVODA_3.mid
Q3_xIsvaT20pZ0_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_xIsvaT20pZ0_0.mid
Q3_xIsvaT20pZ0_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_xIsvaT20pZ0_1.mid
Q3_xYZ8n8ULaNo_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_xYZ8n8ULaNo_0.mid
Q3_xYZ8n8ULaNo_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_xYZ8n8ULaNo_1.mid
Q3_yZGBxiNPu3k_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_yZGBxiNPu3k_1.mid
Q3_yZGBxiNPu3k_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_yZGBxiNPu3k_2.mid
Q3_zMa78n8ULtE_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zMa78n8ULtE_0.mid
Q3_zMa78n8ULtE_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zMa78n8ULtE_1.mid
Q3_zjr_-ql5Avk_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zjr_-ql5Avk_0.mid
Q3_zjr_-ql5Avk_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zjr_-ql5Avk_1.mid
Q3_zjr_-ql5Avk_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zjr_-ql5Avk_2.mid
Q3_zvWX_dwQPtU_0,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zvWX_dwQPtU_0.mid
Q3_zvWX_dwQPtU_1,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zvWX_dwQPtU_1.mid
Q3_zvWX_dwQPtU_2,sad,emopia,dataset_root/raw/labelled/emopia/Q3_zvWX_dwQPtU_2.mid
Q4_--2B4d4lQhs_3,calm,emopia,dataset_root/raw/labelled/emopia/Q4_--2B4d4lQhs_3.mid
Q4_-_FjI4bT2Wo_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_-_FjI4bT2Wo_0.mid
Q4_-_FjI4bT2Wo_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_-_FjI4bT2Wo_1.mid
Q4_-_FjI4bT2Wo_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_-_FjI4bT2Wo_2.mid
Q4_0c2dTJTDUR4_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_0c2dTJTDUR4_1.mid
Q4_12tDlCQVRtA_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_12tDlCQVRtA_0.mid
Q4_12tDlCQVRtA_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_12tDlCQVRtA_1.mid
Q4_12tDlCQVRtA_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_12tDlCQVRtA_2.mid
Q4_170KC2CbJ7Y_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_170KC2CbJ7Y_0.mid
Q4_170KC2CbJ7Y_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_170KC2CbJ7Y_1.mid
Q4_1A9Hh2GrDTs_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1A9Hh2GrDTs_0.mid
Q4_1Qc15G0ZHIg_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1Qc15G0ZHIg_0.mid
Q4_1fdxsFbnsX4_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1fdxsFbnsX4_0.mid
Q4_1fdxsFbnsX4_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1fdxsFbnsX4_1.mid
Q4_1vjy9oMFa8c_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1vjy9oMFa8c_0.mid
Q4_1vjy9oMFa8c_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1vjy9oMFa8c_1.mid
Q4_1vjy9oMFa8c_3,calm,emopia,dataset_root/raw/labelled/emopia/Q4_1vjy9oMFa8c_3.mid
Q4_22S3w4idugs_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_22S3w4idugs_0.mid
Q4_2Z9SjI131jA_5,calm,emopia,dataset_root/raw/labelled/emopia/Q4_2Z9SjI131jA_5.mid
Q4_2Z9SjI131jA_6,calm,emopia,dataset_root/raw/labelled/emopia/Q4_2Z9SjI131jA_6.mid
Q4_2w5XkAt_3WU_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_2w5XkAt_3WU_0.mid
Q4_3As1t6JySDE_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3As1t6JySDE_0.mid
Q4_3N2G21U7guk_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3N2G21U7guk_0.mid
Q4_3N2G21U7guk_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3N2G21U7guk_1.mid
Q4_3N2G21U7guk_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3N2G21U7guk_2.mid
Q4_3N2G21U7guk_4,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3N2G21U7guk_4.mid
Q4_3TYeU9idRGI_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3TYeU9idRGI_0.mid
Q4_3TYeU9idRGI_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_3TYeU9idRGI_1.mid
Q4_5DqIntcmdRI_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5DqIntcmdRI_0.mid
Q4_5DqIntcmdRI_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5DqIntcmdRI_1.mid
Q4_5J_zI7QE9W8_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5J_zI7QE9W8_0.mid
Q4_5J_zI7QE9W8_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5J_zI7QE9W8_1.mid
Q4_5J_zI7QE9W8_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5J_zI7QE9W8_2.mid
Q4_5Ju9q1N2x0E_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5Ju9q1N2x0E_0.mid
Q4_5Ju9q1N2x0E_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_5Ju9q1N2x0E_1.mid
Q4_61EA0xRX8gE_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_61EA0xRX8gE_2.mid
Q4_6kRPHamGDSo_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_6kRPHamGDSo_2.mid
Q4_6oLmO9ZSJt0_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_6oLmO9ZSJt0_0.mid
Q4_6oLmO9ZSJt0_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_6oLmO9ZSJt0_1.mid
Q4_7gifuoofgpk_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_7gifuoofgpk_0.mid
Q4_7gifuoofgpk_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_7gifuoofgpk_1.mid
Q4_7yW9c7t8Hq0_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_7yW9c7t8Hq0_0.mid
Q4_8TYY0qG-KOw_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_8TYY0qG-KOw_0.mid
Q4_9eMxCs-LXCE_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_9eMxCs-LXCE_0.mid
Q4_9eMxCs-LXCE_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_9eMxCs-LXCE_1.mid
Q4_9eMxCs-LXCE_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_9eMxCs-LXCE_2.mid
Q4_9v2WSpn4FCw_9,calm,emopia,dataset_root/raw/labelled/emopia/Q4_9v2WSpn4FCw_9.mid
Q4_ADJ_PDauy-g_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_ADJ_PDauy-g_0.mid
Q4_ADJ_PDauy-g_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_ADJ_PDauy-g_1.mid
Q4_ADJ_PDauy-g_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_ADJ_PDauy-g_2.mid
Q4_AjN_5CdVUdw_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_AjN_5CdVUdw_0.mid
Q4_B3aRl8iTEKw_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_B3aRl8iTEKw_0.mid
Q4_B3aRl8iTEKw_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_B3aRl8iTEKw_1.mid
Q4_BIRDDxz0E4c_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_BIRDDxz0E4c_1.mid
Q4_BaHHHgDd0BU_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_BaHHHgDd0BU_0.mid
Q4_BaHHHgDd0BU_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_BaHHHgDd0BU_1.mid
Q4_Cir1kZyB7QM_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Cir1kZyB7QM_0.mid
Q4_Cir1kZyB7QM_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Cir1kZyB7QM_1.mid
Q4_CkjAksZstEA_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_CkjAksZstEA_0.mid
Q4_CkjAksZstEA_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_CkjAksZstEA_1.mid
Q4_DX1IK3z1w10_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_DX1IK3z1w10_0.mid
Q4_DvIH5yUrboc_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_DvIH5yUrboc_0.mid
Q4_DvIH5yUrboc_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_DvIH5yUrboc_1.mid
Q4_DvIH5yUrboc_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_DvIH5yUrboc_2.mid
Q4_Dw7M69CidJ8_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Dw7M69CidJ8_0.mid
Q4_Dw7M69CidJ8_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Dw7M69CidJ8_1.mid
Q4_Dw7M69CidJ8_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Dw7M69CidJ8_2.mid
Q4_Dw7M69CidJ8_3,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Dw7M69CidJ8_3.mid
Q4_E5qEloUO3SM_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_E5qEloUO3SM_0.mid
Q4_E6MARl3zjnQ_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_E6MARl3zjnQ_0.mid
Q4_FSzOgraSKhs_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FSzOgraSKhs_0.mid
Q4_FSzOgraSKhs_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FSzOgraSKhs_1.mid
Q4_FoTXpYZXxJs_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FoTXpYZXxJs_0.mid
Q4_FoTXpYZXxJs_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FoTXpYZXxJs_1.mid
Q4_FyK_c-TIcCA_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FyK_c-TIcCA_0.mid
Q4_FyK_c-TIcCA_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FyK_c-TIcCA_1.mid
Q4_FyK_c-TIcCA_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_FyK_c-TIcCA_2.mid
Q4_GAvPwG2wYZM_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_GAvPwG2wYZM_0.mid
Q4_GAvPwG2wYZM_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_GAvPwG2wYZM_1.mid
Q4_GbUV3TXUzeQ_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_GbUV3TXUzeQ_0.mid
Q4_Gcbk0GPT3-g_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Gcbk0GPT3-g_0.mid
Q4_Gcbk0GPT3-g_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Gcbk0GPT3-g_1.mid
Q4_HQ8ISDX6PiI_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_HQ8ISDX6PiI_0.mid
Q4_HQ8ISDX6PiI_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_HQ8ISDX6PiI_1.mid
Q4_HYVmgq5Y93g_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_HYVmgq5Y93g_0.mid
Q4_HYVmgq5Y93g_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_HYVmgq5Y93g_1.mid
Q4_HYVmgq5Y93g_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_HYVmgq5Y93g_2.mid
Q4_Hwd6l9jK7bo_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Hwd6l9jK7bo_0.mid
Q4_Hwd6l9jK7bo_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Hwd6l9jK7bo_1.mid
Q4_I2MrA-o5H8I_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_I2MrA-o5H8I_0.mid
Q4_I2MrA-o5H8I_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_I2MrA-o5H8I_1.mid
Q4_I2MrA-o5H8I_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_I2MrA-o5H8I_2.mid
Q4_Ie5koh4qvJc_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_1.mid
Q4_Ie5koh4qvJc_16,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_16.mid
Q4_Ie5koh4qvJc_17,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_17.mid
Q4_Ie5koh4qvJc_20,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_20.mid
Q4_Ie5koh4qvJc_21,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_21.mid
Q4_Ie5koh4qvJc_27,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_27.mid
Q4_Ie5koh4qvJc_28,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_28.mid
Q4_Ie5koh4qvJc_31,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_31.mid
Q4_Ie5koh4qvJc_32,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_32.mid
Q4_Ie5koh4qvJc_4,calm,emopia,dataset_root/raw/labelled/emopia/Q4_Ie5koh4qvJc_4.mid
Q4_IgpNyJVWcBo_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_IgpNyJVWcBo_0.mid
Q4_J6X3rVU1H-c_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_J6X3rVU1H-c_0.mid
Q4_JP3QKZlyQz4_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JP3QKZlyQz4_0.mid
Q4_JP3QKZlyQz4_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JP3QKZlyQz4_1.mid
Q4_JP3QKZlyQz4_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JP3QKZlyQz4_2.mid
Q4_JT1XJnVmABo_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JT1XJnVmABo_0.mid
Q4_JT1XJnVmABo_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JT1XJnVmABo_1.mid
Q4_JT1XJnVmABo_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JT1XJnVmABo_2.mid
Q4_JxSU49jFKwM_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JxSU49jFKwM_0.mid
Q4_JxSU49jFKwM_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_JxSU49jFKwM_1.mid
Q4_KRlAez34QfE_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KRlAez34QfE_0.mid
Q4_KRlAez34QfE_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KRlAez34QfE_1.mid
Q4_KRlAez34QfE_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KRlAez34QfE_2.mid
Q4_KxlqB3j0zys_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KxlqB3j0zys_2.mid
Q4_KxlqB3j0zys_3,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KxlqB3j0zys_3.mid
Q4_KxlqB3j0zys_4,calm,emopia,dataset_root/raw/labelled/emopia/Q4_KxlqB3j0zys_4.mid
Q4_MT2_mXn-vGU_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_MT2_mXn-vGU_0.mid
Q4_MT2_mXn-vGU_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_MT2_mXn-vGU_1.mid
Q4_MT2_mXn-vGU_2,calm,emopia,dataset_root/raw/labelled/emopia/Q4_MT2_mXn-vGU_2.mid
Q4_NP0lwB-_-og_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_NP0lwB-_-og_0.mid
Q4_NzJjMGJg1wE_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_NzJjMGJg1wE_0.mid
Q4_OUb9uaOlWAM_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OUb9uaOlWAM_0.mid
Q4_OgkB7PfqWzA_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OgkB7PfqWzA_0.mid
Q4_OgkB7PfqWzA_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OgkB7PfqWzA_1.mid
Q4_OoxI6k0Qsno_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OoxI6k0Qsno_0.mid
Q4_OoxI6k0Qsno_1,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OoxI6k0Qsno_1.mid
Q4_OyaY4213c2A_0,calm,emopia,dataset_root/raw/labelled/emopia/Q4_OyaY4213c2A_0.mid
