file_key,emotion,source,full_path,npz_filename
Q3_E5qEloUO3SM_1,sad,emopia,data/raw/labelled/emopia/Q3_E5qEloUO3SM_1.mid,emopia_Q3_E5qEloUO3SM_1.npz
Q4_ADJ_PDauy-g_0,calm,emopia,data/raw/labelled/emopia/Q4_ADJ_PDauy-g_0.mid,emopia_Q4_ADJ_PDauy-g_0.npz
Q3_wfXSdMsd4q8_3,sad,emopia,data/raw/labelled/emopia/Q3_wfXSdMsd4q8_3.mid,emopia_Q3_wfXSdMsd4q8_3.npz
labelled/phrases/Banjo-Kazooie_N64_Banjo-Kazooie_Freezeezy Peak_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Banjo-Kazooie_N64_Banjo-Kazooie_Freezeezy Peak.mid,vgmidi_Banjo-Kazooie_N64_Banjo-Kazooie_Freezeezy_Peak.npz
labelled/phrases/Xeno_PS1_Xenogears_Two Pieces_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_Two Pieces.mid,vgmidi_Xeno_PS1_Xenogears_Two_Pieces.npz
Q2_pouxqiySdI8_1,angry,emopia,data/raw/labelled/emopia/Q2_pouxqiySdI8_1.mid,emopia_Q2_pouxqiySdI8_1.npz
Q1_8rupdevqfuI_0,happy,emopia,data/raw/labelled/emopia/Q1_8rupdevqfuI_0.mid,emopia_Q1_8rupdevqfuI_0.npz
Q1_2Z9SjI131jA_10,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_10.mid,emopia_Q1_2Z9SjI131jA_10.npz
labelled/phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_Valley Where the Wind Is Born.mid,vgmidi_Xeno_PS1_Xenogears_Valley_Where_the_Wind_Is_Born.npz
Q4_KRlAez34QfE_2,calm,emopia,data/raw/labelled/emopia/Q4_KRlAez34QfE_2.mid,emopia_Q4_KRlAez34QfE_2.npz
Q4_PK8YIUaV3Xw_1,calm,emopia,data/raw/labelled/emopia/Q4_PK8YIUaV3Xw_1.mid,emopia_Q4_PK8YIUaV3Xw_1.npz
labelled/phrases/Dragon Quest_NES_Dragon Quest_Town Theme_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Dragon Quest_NES_Dragon Quest_Town Theme.mid,vgmidi_Dragon_Quest_NES_Dragon_Quest_Town_Theme.npz
Q3_tw_lArYiHTo_0,sad,emopia,data/raw/labelled/emopia/Q3_tw_lArYiHTo_0.mid,emopia_Q3_tw_lArYiHTo_0.npz
Q1_mX-xs3OVhTs_0,happy,emopia,data/raw/labelled/emopia/Q1_mX-xs3OVhTs_0.mid,emopia_Q1_mX-xs3OVhTs_0.npz
Q3_wqc8iqbDsGM_0,sad,emopia,data/raw/labelled/emopia/Q3_wqc8iqbDsGM_0.mid,emopia_Q3_wqc8iqbDsGM_0.npz
Q2_AacIP9mDLw8_0,angry,emopia,data/raw/labelled/emopia/Q2_AacIP9mDLw8_0.mid,emopia_Q2_AacIP9mDLw8_0.npz
Q4_cXxGBDgFCs8_1,calm,emopia,data/raw/labelled/emopia/Q4_cXxGBDgFCs8_1.mid,emopia_Q4_cXxGBDgFCs8_1.npz
Q2_8TYY0qG-KOw_1,angry,emopia,data/raw/labelled/emopia/Q2_8TYY0qG-KOw_1.mid,emopia_Q2_8TYY0qG-KOw_1.npz
Q3_gvWDOIiocuE_2,sad,emopia,data/raw/labelled/emopia/Q3_gvWDOIiocuE_2.mid,emopia_Q3_gvWDOIiocuE_2.npz
Q3_IH2KrGjKXw0_0,sad,emopia,data/raw/labelled/emopia/Q3_IH2KrGjKXw0_0.mid,emopia_Q3_IH2KrGjKXw0_0.npz
Q3_Ie5koh4qvJc_3,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_3.mid,emopia_Q3_Ie5koh4qvJc_3.npz
Q3_BIRDDxz0E4c_0,sad,emopia,data/raw/labelled/emopia/Q3_BIRDDxz0E4c_0.mid,emopia_Q3_BIRDDxz0E4c_0.npz
Q2_JYVXM0qNQAg_1,angry,emopia,data/raw/labelled/emopia/Q2_JYVXM0qNQAg_1.mid,emopia_Q2_JYVXM0qNQAg_1.npz
Q3_MbvPxCUMSek_0,sad,emopia,data/raw/labelled/emopia/Q3_MbvPxCUMSek_0.mid,emopia_Q3_MbvPxCUMSek_0.npz
Q4_pkz8OkWhwnk_0,calm,emopia,data/raw/labelled/emopia/Q4_pkz8OkWhwnk_0.mid,emopia_Q4_pkz8OkWhwnk_0.npz
Q4_heBmBQDWj-M_0,calm,emopia,data/raw/labelled/emopia/Q4_heBmBQDWj-M_0.mid,emopia_Q4_heBmBQDWj-M_0.npz
labelled/phrases/Donkey Kong_SNES_Donkey Kong Country 2 Diddy's Kong Quest_Snakey Chantey_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Donkey Kong_SNES_Donkey Kong Country 2 Diddy's Kong Quest_Snakey Chantey.mid,vgmidi_Donkey_Kong_SNES_Donkey_Kong_Country_2_Diddy_s_Kong_Quest_Snakey_Chantey.npz
Q1_Cg2u_Ldjv8g_0,happy,emopia,data/raw/labelled/emopia/Q1_Cg2u_Ldjv8g_0.mid,emopia_Q1_Cg2u_Ldjv8g_0.npz
Q1_bIx4DwkZxFY_1,happy,emopia,data/raw/labelled/emopia/Q1_bIx4DwkZxFY_1.mid,emopia_Q1_bIx4DwkZxFY_1.npz
Q4_3As1t6JySDE_0,calm,emopia,data/raw/labelled/emopia/Q4_3As1t6JySDE_0.mid,emopia_Q4_3As1t6JySDE_0.npz
Q3_UuLTvhERcnk_0,sad,emopia,data/raw/labelled/emopia/Q3_UuLTvhERcnk_0.mid,emopia_Q3_UuLTvhERcnk_0.npz
Q1_DX1IK3z1w10_1,happy,emopia,data/raw/labelled/emopia/Q1_DX1IK3z1w10_1.mid,emopia_Q1_DX1IK3z1w10_1.npz
Q1_TNoaOTrTkTQ_2,happy,emopia,data/raw/labelled/emopia/Q1_TNoaOTrTkTQ_2.mid,emopia_Q1_TNoaOTrTkTQ_2.npz
Q4_vBHoSz8cJIE_0,calm,emopia,data/raw/labelled/emopia/Q4_vBHoSz8cJIE_0.mid,emopia_Q4_vBHoSz8cJIE_0.npz
Q3_TonQX8XbvX8_3,sad,emopia,data/raw/labelled/emopia/Q3_TonQX8XbvX8_3.mid,emopia_Q3_TonQX8XbvX8_3.npz
Q2_lalnGhxT3PQ_0,angry,emopia,data/raw/labelled/emopia/Q2_lalnGhxT3PQ_0.mid,emopia_Q2_lalnGhxT3PQ_0.npz
Q4_k6aLLVX1D7Y_0,calm,emopia,data/raw/labelled/emopia/Q4_k6aLLVX1D7Y_0.mid,emopia_Q4_k6aLLVX1D7Y_0.npz
Q2_JMt4m608s3k_1,angry,emopia,data/raw/labelled/emopia/Q2_JMt4m608s3k_1.mid,emopia_Q2_JMt4m608s3k_1.npz
labelled/phrases/Mana_SNES_Secret of Mana_Rose and Ghost_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Mana_SNES_Secret of Mana_Rose and Ghost.mid,vgmidi_Mana_SNES_Secret_of_Mana_Rose_and_Ghost.npz
Q3_Ie5koh4qvJc_25,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_25.mid,emopia_Q3_Ie5koh4qvJc_25.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Ahead_On_Our_Way_Remix.npz
Q2_jIKX3ShvLxo_0,angry,emopia,data/raw/labelled/emopia/Q2_jIKX3ShvLxo_0.mid,emopia_Q2_jIKX3ShvLxo_0.npz
labelled/phrases/Xeno_PS1_Xenogears_The Wounded Shall Advance Into the Light_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_The Wounded Shall Advance Into the Light.mid,vgmidi_Xeno_PS1_Xenogears_The_Wounded_Shall_Advance_Into_the_Light.npz
Q2_jO2zX6Ul8GM_1,angry,emopia,data/raw/labelled/emopia/Q2_jO2zX6Ul8GM_1.mid,emopia_Q2_jO2zX6Ul8GM_1.npz
Q2_k-FNDbK6Qhg_2,angry,emopia,data/raw/labelled/emopia/Q2_k-FNDbK6Qhg_2.mid,emopia_Q2_k-FNDbK6Qhg_2.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Owls Theme_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Owls Theme.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Owls_Theme.npz
Q1_Wy2-my19YnY_1,happy,emopia,data/raw/labelled/emopia/Q1_Wy2-my19YnY_1.mid,emopia_Q1_Wy2-my19YnY_1.npz
Q1_1Qc15G0ZHIg_1,happy,emopia,data/raw/labelled/emopia/Q1_1Qc15G0ZHIg_1.mid,emopia_Q1_1Qc15G0ZHIg_1.npz
Q4_UbKAl4roB8k_2,calm,emopia,data/raw/labelled/emopia/Q4_UbKAl4roB8k_2.mid,emopia_Q4_UbKAl4roB8k_2.npz
Q4_JP3QKZlyQz4_0,calm,emopia,data/raw/labelled/emopia/Q4_JP3QKZlyQz4_0.mid,emopia_Q4_JP3QKZlyQz4_0.npz
Q4_u_7b9CwyM8Q_0,calm,emopia,data/raw/labelled/emopia/Q4_u_7b9CwyM8Q_0.mid,emopia_Q4_u_7b9CwyM8Q_0.npz
Q3_H6_7DjsbROQ_2,sad,emopia,data/raw/labelled/emopia/Q3_H6_7DjsbROQ_2.mid,emopia_Q3_H6_7DjsbROQ_2.npz
Q3_0lEL_XHyhuU_3,sad,emopia,data/raw/labelled/emopia/Q3_0lEL_XHyhuU_3.mid,emopia_Q3_0lEL_XHyhuU_3.npz
Q2_jTPXwbDtIpA_2,angry,emopia,data/raw/labelled/emopia/Q2_jTPXwbDtIpA_2.mid,emopia_Q2_jTPXwbDtIpA_2.npz
labelled/phrases/Donkey Kong_SNES_Donkey Kong Country 2 Diddy's Kong Quest_Hot Head Bop_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Donkey Kong_SNES_Donkey Kong Country 2 Diddy's Kong Quest_Hot Head Bop.mid,vgmidi_Donkey_Kong_SNES_Donkey_Kong_Country_2_Diddy_s_Kong_Quest_Hot_Head_Bop.npz
Q4_u_7b9CwyM8Q_1,calm,emopia,data/raw/labelled/emopia/Q4_u_7b9CwyM8Q_1.mid,emopia_Q4_u_7b9CwyM8Q_1.npz
Q4_-_FjI4bT2Wo_1,calm,emopia,data/raw/labelled/emopia/Q4_-_FjI4bT2Wo_1.mid,emopia_Q4_-_FjI4bT2Wo_1.npz
Q4_xrhWli_R98g_0,calm,emopia,data/raw/labelled/emopia/Q4_xrhWli_R98g_0.mid,emopia_Q4_xrhWli_R98g_0.npz
Q2_k4lT-sXg3iI_0,angry,emopia,data/raw/labelled/emopia/Q2_k4lT-sXg3iI_0.mid,emopia_Q2_k4lT-sXg3iI_0.npz
Q3_veG92Oi-DlU_1,sad,emopia,data/raw/labelled/emopia/Q3_veG92Oi-DlU_1.mid,emopia_Q3_veG92Oi-DlU_1.npz
Q1_9v2WSpn4FCw_2,happy,emopia,data/raw/labelled/emopia/Q1_9v2WSpn4FCw_2.mid,emopia_Q1_9v2WSpn4FCw_2.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Oppressed People_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Oppressed People.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Oppressed_People.npz
Q3_kDGmND1BgmA_0,sad,emopia,data/raw/labelled/emopia/Q3_kDGmND1BgmA_0.mid,emopia_Q3_kDGmND1BgmA_0.npz
Q1_FfwKrQyQ7WU_2,happy,emopia,data/raw/labelled/emopia/Q1_FfwKrQyQ7WU_2.mid,emopia_Q1_FfwKrQyQ7WU_2.npz
Q2_JMt4m608s3k_0,angry,emopia,data/raw/labelled/emopia/Q2_JMt4m608s3k_0.mid,emopia_Q2_JMt4m608s3k_0.npz
Q1_Xsn9zT-05ns_1,happy,emopia,data/raw/labelled/emopia/Q1_Xsn9zT-05ns_1.mid,emopia_Q1_Xsn9zT-05ns_1.npz
Q4_pkz8OkWhwnk_1,calm,emopia,data/raw/labelled/emopia/Q4_pkz8OkWhwnk_1.mid,emopia_Q4_pkz8OkWhwnk_1.npz
labelled/phrases/Other_N64_GoldenEye 007_Frigate_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Other_N64_GoldenEye 007_Frigate.mid,vgmidi_Other_N64_GoldenEye_007_Frigate.npz
Q2_9v2WSpn4FCw_7,angry,emopia,data/raw/labelled/emopia/Q2_9v2WSpn4FCw_7.mid,emopia_Q2_9v2WSpn4FCw_7.npz
Q3_TYkTOwBfFB8_1,sad,emopia,data/raw/labelled/emopia/Q3_TYkTOwBfFB8_1.mid,emopia_Q3_TYkTOwBfFB8_1.npz
Q1_WpZ1rWHOCAQ_1,happy,emopia,data/raw/labelled/emopia/Q1_WpZ1rWHOCAQ_1.mid,emopia_Q1_WpZ1rWHOCAQ_1.npz
Q4_Hwd6l9jK7bo_0,calm,emopia,data/raw/labelled/emopia/Q4_Hwd6l9jK7bo_0.mid,emopia_Q4_Hwd6l9jK7bo_0.npz
Q3_zvWX_dwQPtU_2,sad,emopia,data/raw/labelled/emopia/Q3_zvWX_dwQPtU_2.mid,emopia_Q3_zvWX_dwQPtU_2.npz
Q4_VCSDjQxAJzc_1,calm,emopia,data/raw/labelled/emopia/Q4_VCSDjQxAJzc_1.mid,emopia_Q4_VCSDjQxAJzc_1.npz
Q1_Ie5koh4qvJc_12,happy,emopia,data/raw/labelled/emopia/Q1_Ie5koh4qvJc_12.mid,emopia_Q1_Ie5koh4qvJc_12.npz
Q1_9v2WSpn4FCw_10,happy,emopia,data/raw/labelled/emopia/Q1_9v2WSpn4FCw_10.mid,emopia_Q1_9v2WSpn4FCw_10.npz
Q3_MbvPxCUMSek_1,sad,emopia,data/raw/labelled/emopia/Q3_MbvPxCUMSek_1.mid,emopia_Q3_MbvPxCUMSek_1.npz
Q1_POaIGvLsp5M_0,happy,emopia,data/raw/labelled/emopia/Q1_POaIGvLsp5M_0.mid,emopia_Q1_POaIGvLsp5M_0.npz
Q3_D3onzY4MNxE_0,sad,emopia,data/raw/labelled/emopia/Q3_D3onzY4MNxE_0.mid,emopia_Q3_D3onzY4MNxE_0.npz
Q4_7yW9c7t8Hq0_0,calm,emopia,data/raw/labelled/emopia/Q4_7yW9c7t8Hq0_0.mid,emopia_Q4_7yW9c7t8Hq0_0.npz
Q3_1cgO42sh-ZY_0,sad,emopia,data/raw/labelled/emopia/Q3_1cgO42sh-ZY_0.mid,emopia_Q3_1cgO42sh-ZY_0.npz
labelled/phrases/Dragon Quest_NES_Dragon Quest_Overworld Theme_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Dragon Quest_NES_Dragon Quest_Overworld Theme.mid,vgmidi_Dragon_Quest_NES_Dragon_Quest_Overworld_Theme.npz
Q3_p2qihp_PnLY_1,sad,emopia,data/raw/labelled/emopia/Q3_p2qihp_PnLY_1.mid,emopia_Q3_p2qihp_PnLY_1.npz
Q4_d_49EtXDMFE_2,calm,emopia,data/raw/labelled/emopia/Q4_d_49EtXDMFE_2.mid,emopia_Q4_d_49EtXDMFE_2.npz
Q3_K84TcgjCRt4_0,sad,emopia,data/raw/labelled/emopia/Q3_K84TcgjCRt4_0.mid,emopia_Q3_K84TcgjCRt4_0.npz
Q4_xrhWli_R98g_2,calm,emopia,data/raw/labelled/emopia/Q4_xrhWli_R98g_2.mid,emopia_Q4_xrhWli_R98g_2.npz
Q3_ijfxkQPAQdE_0,sad,emopia,data/raw/labelled/emopia/Q3_ijfxkQPAQdE_0.mid,emopia_Q3_ijfxkQPAQdE_0.npz
labelled/phrases/Other_PC_Age of Empires_Title Theme_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Other_PC_Age of Empires_Title Theme.mid,vgmidi_Other_PC_Age_of_Empires_Title_Theme.npz
labelled/phrases/Dragon Quest_NES_Dragon Quest_Title Screen_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Dragon Quest_NES_Dragon Quest_Title Screen.mid,vgmidi_Dragon_Quest_NES_Dragon_Quest_Title_Screen.npz
Q1_bQS8eAXAhyE_1,happy,emopia,data/raw/labelled/emopia/Q1_bQS8eAXAhyE_1.mid,emopia_Q1_bQS8eAXAhyE_1.npz
Q4_lTxVVdhFE6Q_1,calm,emopia,data/raw/labelled/emopia/Q4_lTxVVdhFE6Q_1.mid,emopia_Q4_lTxVVdhFE6Q_1.npz
Q3_7JIdJLkJ0S4_1,sad,emopia,data/raw/labelled/emopia/Q3_7JIdJLkJ0S4_1.mid,emopia_Q3_7JIdJLkJ0S4_1.npz
labelled/phrases/Other_PC_The Sims_New Beginnings_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_The Sims_New Beginnings.mid,vgmidi_Other_PC_The_Sims_New_Beginnings.npz
Q1_eVMSeElk81Q_0,happy,emopia,data/raw/labelled/emopia/Q1_eVMSeElk81Q_0.mid,emopia_Q1_eVMSeElk81Q_0.npz
Q2_ufRISSD28XA_1,angry,emopia,data/raw/labelled/emopia/Q2_ufRISSD28XA_1.mid,emopia_Q2_ufRISSD28XA_1.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Rufuss Welcoming Ceremony_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Rufuss Welcoming Ceremony.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Rufuss_Welcoming_Ceremony.npz
Q4_iXiSFSGws-c_1,calm,emopia,data/raw/labelled/emopia/Q4_iXiSFSGws-c_1.mid,emopia_Q4_iXiSFSGws-c_1.npz
Q3_kDGmND1BgmA_1,sad,emopia,data/raw/labelled/emopia/Q3_kDGmND1BgmA_1.mid,emopia_Q3_kDGmND1BgmA_1.npz
Q4_ltNK_MY1HkM_1,calm,emopia,data/raw/labelled/emopia/Q4_ltNK_MY1HkM_1.mid,emopia_Q4_ltNK_MY1HkM_1.npz
Q1_fey-8bOR95E_3,happy,emopia,data/raw/labelled/emopia/Q1_fey-8bOR95E_3.mid,emopia_Q1_fey-8bOR95E_3.npz
Q1_bQS8eAXAhyE_2,happy,emopia,data/raw/labelled/emopia/Q1_bQS8eAXAhyE_2.mid,emopia_Q1_bQS8eAXAhyE_2.npz
Q2_UE0y8MHqT-g_2,angry,emopia,data/raw/labelled/emopia/Q2_UE0y8MHqT-g_2.mid,emopia_Q2_UE0y8MHqT-g_2.npz
Q1_2Z9SjI131jA_2,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_2.mid,emopia_Q1_2Z9SjI131jA_2.npz
Q2_5NW0zDu6IYM_1,angry,emopia,data/raw/labelled/emopia/Q2_5NW0zDu6IYM_1.mid,emopia_Q2_5NW0zDu6IYM_1.npz
Q2_P-We4q3goKU_5,angry,emopia,data/raw/labelled/emopia/Q2_P-We4q3goKU_5.mid,emopia_Q2_P-We4q3goKU_5.npz
Q4_1vjy9oMFa8c_1,calm,emopia,data/raw/labelled/emopia/Q4_1vjy9oMFa8c_1.mid,emopia_Q4_1vjy9oMFa8c_1.npz
Q2_z5ewpQwGDNw_0,angry,emopia,data/raw/labelled/emopia/Q2_z5ewpQwGDNw_0.mid,emopia_Q2_z5ewpQwGDNw_0.npz
Q3_Oku8sIpTMAE_3,sad,emopia,data/raw/labelled/emopia/Q3_Oku8sIpTMAE_3.mid,emopia_Q3_Oku8sIpTMAE_3.npz
Q1_HY9vPoHbgaI_2,happy,emopia,data/raw/labelled/emopia/Q1_HY9vPoHbgaI_2.mid,emopia_Q1_HY9vPoHbgaI_2.npz
Q4_B3aRl8iTEKw_0,calm,emopia,data/raw/labelled/emopia/Q4_B3aRl8iTEKw_0.mid,emopia_Q4_B3aRl8iTEKw_0.npz
Q1_9v2WSpn4FCw_0,happy,emopia,data/raw/labelled/emopia/Q1_9v2WSpn4FCw_0.mid,emopia_Q1_9v2WSpn4FCw_0.npz
Q3_fuCxYrru2S4_0,sad,emopia,data/raw/labelled/emopia/Q3_fuCxYrru2S4_0.mid,emopia_Q3_fuCxYrru2S4_0.npz
Q4_JxSU49jFKwM_1,calm,emopia,data/raw/labelled/emopia/Q4_JxSU49jFKwM_1.mid,emopia_Q4_JxSU49jFKwM_1.npz
Q2_QmK_SND2jAw_0,angry,emopia,data/raw/labelled/emopia/Q2_QmK_SND2jAw_0.mid,emopia_Q2_QmK_SND2jAw_0.npz
Q3_4Er-eFHSHA4_0,sad,emopia,data/raw/labelled/emopia/Q3_4Er-eFHSHA4_0.mid,emopia_Q3_4Er-eFHSHA4_0.npz
Q4_NzJjMGJg1wE_0,calm,emopia,data/raw/labelled/emopia/Q4_NzJjMGJg1wE_0.mid,emopia_Q4_NzJjMGJg1wE_0.npz
Q2_WQrPcuy50aA_1,angry,emopia,data/raw/labelled/emopia/Q2_WQrPcuy50aA_1.mid,emopia_Q2_WQrPcuy50aA_1.npz
Q1_ZgT7yq2jsBk_0,happy,emopia,data/raw/labelled/emopia/Q1_ZgT7yq2jsBk_0.mid,emopia_Q1_ZgT7yq2jsBk_0.npz
Q4__BK2o77sTc0_2,calm,emopia,data/raw/labelled/emopia/Q4__BK2o77sTc0_2.mid,emopia_Q4__BK2o77sTc0_2.npz
labelled/phrases/Other_PS2_Shadow of the Colossus_Prayer_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Other_PS2_Shadow of the Colossus_Prayer.mid,vgmidi_Other_PS2_Shadow_of_the_Colossus_Prayer.npz
Q1_6wFJhmhNeeg_0,happy,emopia,data/raw/labelled/emopia/Q1_6wFJhmhNeeg_0.mid,emopia_Q1_6wFJhmhNeeg_0.npz
Q1_UOSlDydo94E_0,happy,emopia,data/raw/labelled/emopia/Q1_UOSlDydo94E_0.mid,emopia_Q1_UOSlDydo94E_0.npz
Q1_5Ju9q1N2x0E_2,happy,emopia,data/raw/labelled/emopia/Q1_5Ju9q1N2x0E_2.mid,emopia_Q1_5Ju9q1N2x0E_2.npz
Q1_o5AIp2Yc01M_1,happy,emopia,data/raw/labelled/emopia/Q1_o5AIp2Yc01M_1.mid,emopia_Q1_o5AIp2Yc01M_1.npz
Q3__vZOEQCYSaY_2,sad,emopia,data/raw/labelled/emopia/Q3__vZOEQCYSaY_2.mid,emopia_Q3__vZOEQCYSaY_2.npz
labelled/phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_N64_Super Mario 64_Cool Cool Mountain.mid,vgmidi_Super_Mario_N64_Super_Mario_64_Cool_Cool_Mountain.npz
Q3_G4rL_OtfFAU_0,sad,emopia,data/raw/labelled/emopia/Q3_G4rL_OtfFAU_0.mid,emopia_Q3_G4rL_OtfFAU_0.npz
Q4_BaHHHgDd0BU_1,calm,emopia,data/raw/labelled/emopia/Q4_BaHHHgDd0BU_1.mid,emopia_Q4_BaHHHgDd0BU_1.npz
Q4_r_sD61KeUQU_0,calm,emopia,data/raw/labelled/emopia/Q4_r_sD61KeUQU_0.mid,emopia_Q4_r_sD61KeUQU_0.npz
Q1_iFgSjUqI7iM_1,happy,emopia,data/raw/labelled/emopia/Q1_iFgSjUqI7iM_1.mid,emopia_Q1_iFgSjUqI7iM_1.npz
Q2_1EDThWjNxOI_0,angry,emopia,data/raw/labelled/emopia/Q2_1EDThWjNxOI_0.mid,emopia_Q2_1EDThWjNxOI_0.npz
labelled/phrases/Mana_SNES_Secret of Mana_Spirit of the Night_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Mana_SNES_Secret of Mana_Spirit of the Night.mid,vgmidi_Mana_SNES_Secret_of_Mana_Spirit_of_the_Night.npz
Q2_D5kyjnlDNZs_0,angry,emopia,data/raw/labelled/emopia/Q2_D5kyjnlDNZs_0.mid,emopia_Q2_D5kyjnlDNZs_0.npz
Q4_5DqIntcmdRI_0,calm,emopia,data/raw/labelled/emopia/Q4_5DqIntcmdRI_0.mid,emopia_Q4_5DqIntcmdRI_0.npz
Q2_Ie5koh4qvJc_26,angry,emopia,data/raw/labelled/emopia/Q2_Ie5koh4qvJc_26.mid,emopia_Q2_Ie5koh4qvJc_26.npz
Q3_1Q3MoBFh6eU_2,sad,emopia,data/raw/labelled/emopia/Q3_1Q3MoBFh6eU_2.mid,emopia_Q3_1Q3MoBFh6eU_2.npz
Q4_JT1XJnVmABo_1,calm,emopia,data/raw/labelled/emopia/Q4_JT1XJnVmABo_1.mid,emopia_Q4_JT1XJnVmABo_1.npz
Q2_GwdQliEv6Z0_0,angry,emopia,data/raw/labelled/emopia/Q2_GwdQliEv6Z0_0.mid,emopia_Q2_GwdQliEv6Z0_0.npz
labelled/phrases/Other_PC_World of Warcraft Warlords of Draenor_Stormwind_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Other_PC_World of Warcraft Warlords of Draenor_Stormwind.mid,vgmidi_Other_PC_World_of_Warcraft_Warlords_of_Draenor_Stormwind.npz
Q1_e838BE_MH6s_4,happy,emopia,data/raw/labelled/emopia/Q1_e838BE_MH6s_4.mid,emopia_Q1_e838BE_MH6s_4.npz
Q4_Tc684nD8CEA_0,calm,emopia,data/raw/labelled/emopia/Q4_Tc684nD8CEA_0.mid,emopia_Q4_Tc684nD8CEA_0.npz
Q4_Dw7M69CidJ8_3,calm,emopia,data/raw/labelled/emopia/Q4_Dw7M69CidJ8_3.mid,emopia_Q4_Dw7M69CidJ8_3.npz
Q3_c6CwY8Gbw0c_3,sad,emopia,data/raw/labelled/emopia/Q3_c6CwY8Gbw0c_3.mid,emopia_Q3_c6CwY8Gbw0c_3.npz
Q2_9v2WSpn4FCw_3,angry,emopia,data/raw/labelled/emopia/Q2_9v2WSpn4FCw_3.mid,emopia_Q2_9v2WSpn4FCw_3.npz
labelled/phrases/Chrono_SNES_Chrono Trigger_600 AD_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Chrono_SNES_Chrono Trigger_600 AD.mid,vgmidi_Chrono_SNES_Chrono_Trigger_600_AD.npz
Q1_TNoaOTrTkTQ_1,happy,emopia,data/raw/labelled/emopia/Q1_TNoaOTrTkTQ_1.mid,emopia_Q1_TNoaOTrTkTQ_1.npz
Q3_v2an-9szi8M_0,sad,emopia,data/raw/labelled/emopia/Q3_v2an-9szi8M_0.mid,emopia_Q3_v2an-9szi8M_0.npz
Q4_Tjno89OVuRI_1,calm,emopia,data/raw/labelled/emopia/Q4_Tjno89OVuRI_1.mid,emopia_Q4_Tjno89OVuRI_1.npz
Q2_5CEAeMiXKaA_0,angry,emopia,data/raw/labelled/emopia/Q2_5CEAeMiXKaA_0.mid,emopia_Q2_5CEAeMiXKaA_0.npz
labelled/phrases/Battle of Olympus_NES_Battle of Olympus_A Prayer to Zeus_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Battle of Olympus_NES_Battle of Olympus_A Prayer to Zeus.mid,vgmidi_Battle_of_Olympus_NES_Battle_of_Olympus_A_Prayer_to_Zeus.npz
Q4_1fdxsFbnsX4_1,calm,emopia,data/raw/labelled/emopia/Q4_1fdxsFbnsX4_1.mid,emopia_Q4_1fdxsFbnsX4_1.npz
